content_id,title,description,subject,level,content_duration,language
196234,Easy Piano - learn and play along,Easy Piano - learn and play along,Musical Instruments,Beginner Level,1.0,en
380596,Learn Piano: The Basics of Keyboards,Learn Piano: The Basics of Keyboards,Musical Instruments,Beginner Level,1.5,en
812370,Bassoon Pro Series - You're going to love practicing Bassoon,Bassoon Pro Series - You're going to love practicing Bassoon,Musical Instruments,All Levels,6.5,en
832514,Acoustic Guitar Lessons For Beginners,Acoustic Guitar Lessons For Beginners,Musical Instruments,Beginner Level,3.0,en
1025536,Coach Guitar - Amazing New Way To Learn Guitar With Colors,Coach Guitar - Amazing New Way To Learn Guitar With Colors,Musical Instruments,All Levels,3.5,en
82960,Mastering the Art of Guitar Chords,Mastering the Art of Guitar Chords,Musical Instruments,Beginner Level,1.5,en
1207112,30 Day Guitar Jump Start for Success,30 Day Guitar Jump Start for Success,Musical Instruments,Beginner Level,4.0,en
457206,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Learn to Play Bassoon: Beginner to Pro in Under Four Hours!,Musical Instruments,Beginner Level,5.0,en
589900,The 7 Day Guitar Method,The 7 Day Guitar Method,Musical Instruments,All Levels,2.5,en
854694,Instant Harmonica - play Star Wars + the Lion Sleeps now!,Instant Harmonica - play Star Wars + the Lion Sleeps now!,Musical Instruments,All Levels,1.5,en
861566,Instant harmonica - play Adele's wonderful 'Hello' today!,Instant harmonica - play Adele's wonderful 'Hello' today!,Musical Instruments,All Levels,1.0,en
1244302,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Guitar Strumming 101 - Have More Fun Playing Songs You Love,Musical Instruments,Beginner Level,1.0,en
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,Master Oboe Playing: Intermediate Instruction Made Simple!,Musical Instruments,Intermediate Level,5.5,en
56970,Drum Set for Beginners,Drum Set for Beginners,Musical Instruments,Beginner Level,3.5,en
762482,Guitar Lessons - Economy Picking Essentials,Guitar Lessons - Economy Picking Essentials,Musical Instruments,Intermediate Level,1.5,en
100916,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Blues Guitar Lessons - Blues Guitar - Robert Johnson,Musical Instruments,Intermediate Level,2.5,en
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,Musical Instruments,Beginner Level,4.5,en
721274,Learn to Play Irish Fiddle,Learn to Play Irish Fiddle,Musical Instruments,Beginner Level,5.5,en
719920,Hands-On Guitar: The Beginner's Guide,Hands-On Guitar: The Beginner's Guide,Musical Instruments,Beginner Level,4.0,en
846962,Slap Bass For Beginners,Slap Bass For Beginners,Musical Instruments,All Levels,1.5,en
206986,Piano Lessons for Beginners Made Easy,Piano Lessons for Beginners Made Easy,Musical Instruments,Beginner Level,3.0,en
813142,Horn Pro Series - You're going to love playing French Horn,Horn Pro Series - You're going to love playing French Horn,Musical Instruments,All Levels,8.0,en
701662,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Instant Harmonica - play the Irish tune Whiskey in the Jar!,Musical Instruments,All Levels,1.0,en
90132,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Didgeridoo - from zero to HERO! Part Three. Advanced level.,Musical Instruments,Expert Level,1.5,en
815182,Saxophone Pro Series - You're going to love practicing Sax,Saxophone Pro Series - You're going to love practicing Sax,Musical Instruments,All Levels,5.5,en
476000,Easy Piano for Kids - Complete Beginner Piano Course,Easy Piano for Kids - Complete Beginner Piano Course,Musical Instruments,Beginner Level,5.5,en
762240,Guitar Lessons - Two Handed Tapping Essentials,Guitar Lessons - Two Handed Tapping Essentials,Musical Instruments,Intermediate Level,1.5,en
810576,Clarinet Pro Series - Fall in love with the Clarinet,Clarinet Pro Series - Fall in love with the Clarinet,Musical Instruments,All Levels,6.0,en
188498,Advanced Trumpet Studies - Learn to Master the Trumpet!​,Advanced Trumpet Studies - Learn to Master the Trumpet!​,Musical Instruments,Intermediate Level,4.0,en
1144288,Poldark TV series Soundtracks for Piano-Quicklessons,Poldark TV series Soundtracks for Piano-Quicklessons,Musical Instruments,Beginner Level,1.0,en
180680,Master the Saxophone: Intermediate Instruction Made Simple!,Master the Saxophone: Intermediate Instruction Made Simple!,Musical Instruments,Intermediate Level,5.5,en
1031698,You Can Play Jazz Saxophone,You Can Play Jazz Saxophone,Musical Instruments,Beginner Level,1.5,en
62252,"Improvise Puccini´s 'E Lucevan le Stelle on Piano""","Improvise Puccini´s 'E Lucevan le Stelle on Piano""",Musical Instruments,All Levels,2.0,en
1113008,Building Up To Barre Chords,Building Up To Barre Chords,Musical Instruments,All Levels,0.7166666666666667,en
807494,Learn the Violin - Bowing Techniques,Learn the Violin - Bowing Techniques,Musical Instruments,Intermediate Level,0.6666666666666666,en
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,Musical Instruments,All Levels,2.0,en
12214,Back 2 The Basics,Back 2 The Basics,Musical Instruments,All Levels,3.0,en
344180,Play the Jews Harp - instant skills for non musicians.,Play the Jews Harp - instant skills for non musicians.,Musical Instruments,Intermediate Level,2.5,en
185266,Master Trumpet Playing: Intermediate Instruction Made Simple,Master Trumpet Playing: Intermediate Instruction Made Simple,Musical Instruments,Intermediate Level,7.0,en
1076244,Practical Guitar Theory: Level 1,Practical Guitar Theory: Level 1,Musical Instruments,All Levels,1.5,en
1036338,Instant harmonica - enjoy playing Silent Night tonight!,Instant harmonica - enjoy playing Silent Night tonight!,Musical Instruments,All Levels,0.6333333333333333,en
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,HARP&SOUL  |  Learn the Secrets of the Harmonica,Musical Instruments,All Levels,2.0,en
615226,"Play Leyenda, Canarios, and Bach on Classical Guitar","Play Leyenda, Canarios, and Bach on Classical Guitar",Musical Instruments,Intermediate Level,7.5,en
963094,Instant Harmonica - play the cool tune Dirty Old Town now!,Instant Harmonica - play the cool tune Dirty Old Town now!,Musical Instruments,All Levels,1.5,en
742096,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,Ultimate Beginner Guitar Guide - Both Acoustic & Electric ,Musical Instruments,Beginner Level,2.0,en
648492,Guitar Lessons : Rock Guitar in 1 Day!,Guitar Lessons : Rock Guitar in 1 Day!,Musical Instruments,Beginner Level,1.5,en
222062,Tenor Banjo,Tenor Banjo,Musical Instruments,Intermediate Level,1.0,en
103662,Introduction to Lead Guitar,Introduction to Lead Guitar,Musical Instruments,Intermediate Level,1.5,en
742764,Piano With Willie: Basics of Improvisation,Piano With Willie: Basics of Improvisation,Musical Instruments,Beginner Level,3.5,en
856950,Euphonium Pro Series - Fall in love with the Euphonium,Euphonium Pro Series - Fall in love with the Euphonium,Musical Instruments,All Levels,7.5,en
902480,Pure Rock Guitar : Play Like the Gods of Rock!,Pure Rock Guitar : Play Like the Gods of Rock!,Musical Instruments,All Levels,4.5,en
263846,Master the French Horn: Intermediate Instruction Made Simple,Master the French Horn: Intermediate Instruction Made Simple,Musical Instruments,Intermediate Level,7.5,en
1160066,Classical Guitar Technique: 80/20,Classical Guitar Technique: 80/20,Musical Instruments,All Levels,2.5,en
625974,Total beginner to intermediate guitar - Learn to play by ear,Total beginner to intermediate guitar - Learn to play by ear,Musical Instruments,Beginner Level,3.0,en
782460,Aprende escalas y arpegios  Vol. I: Modo mayor,Aprende escalas y arpegios  Vol. I: Modo mayor,Musical Instruments,Beginner Level,1.5,en
147104,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Aprende a tocar Guitarra RAPIDO y FACIL con Guitarsimple,Musical Instruments,Beginner Level,4.0,en
1189926,Ukulele lernen für Papas mit Bruder Jakob,Ukulele lernen für Papas mit Bruder Jakob,Musical Instruments,Beginner Level,1.0,en
1143414,Tin Whistle Básico,Tin Whistle Básico,Musical Instruments,Beginner Level,1.5,en
1066002,Leve a sua técnica de pedal duplo para um novo patamar,Leve a sua técnica de pedal duplo para um novo patamar,Musical Instruments,Intermediate Level,5.5,en
767400,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,Sevillanas con Castañuelas - Baile y toque al mismo tiempo,Musical Instruments,All Levels,1.5,en
492954,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,見てわかる！やさしく独習アコギ（入門編）TAKA先生のアコースティックギターレッスンⅠ,Musical Instruments,Beginner Level,2.0,en
1129652,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,【すぐに覚える！】ASALATO-アサラト(打楽器)初心者向け入門講座,Musical Instruments,Beginner Level,0.5833333333333334,en
13216,Aprende a Tocar Teclado - Piano,Aprende a Tocar Teclado - Piano,Musical Instruments,All Levels,3.5,en
760452,Castañuelas por Sevillanas - Curso del toque de castañuelas,Castañuelas por Sevillanas - Curso del toque de castañuelas,Musical Instruments,All Levels,0.7166666666666667,en
1152334,Aprende a tocar el acordeón de botones,Aprende a tocar el acordeón de botones,Musical Instruments,Beginner Level,2.0,en
214770,Aprende a tocar Música Cristiana en el piano y teclado,Aprende a tocar Música Cristiana en el piano y teclado,Musical Instruments,All Levels,1.0,en
1134842,Easy Guitar Songwriting And Harmony,Easy Guitar Songwriting And Harmony,Musical Instruments,Beginner Level,3.5,en
139772,How to play easy tunes on the harmonica - just the basics,How to play easy tunes on the harmonica - just the basics,Musical Instruments,Beginner Level,1.5,en
171598,Rhythm to Rock Drum Lessons 2,Rhythm to Rock Drum Lessons 2,Musical Instruments,Beginner Level,1.0,en
854692,Instant Harmonica - play Over the Rainbow + Skye Boat now!,Instant Harmonica - play Over the Rainbow + Skye Boat now!,Musical Instruments,All Levels,1.5,en
805706,Bagpipe Instruction For Beginners,Bagpipe Instruction For Beginners,Musical Instruments,Beginner Level,1.0,en
618586,"Flute Solos: Learn how to Perform Three Fun, Unique Pieces","Flute Solos: Learn how to Perform Three Fun, Unique Pieces",Musical Instruments,All Levels,3.0,en
205764,Rhythm to Rock Drum Lessons 3,Rhythm to Rock Drum Lessons 3,Musical Instruments,Beginner Level,1.0,en
762648,Guitar Lessons - Sweep Picking Arpeggio Essentials,Guitar Lessons - Sweep Picking Arpeggio Essentials,Musical Instruments,Intermediate Level,1.5,en
245722,Painless Piano!,Painless Piano!,Musical Instruments,Beginner Level,3.5,en
53157,Beginning Flute Lessons,Beginning Flute Lessons,Musical Instruments,Beginner Level,2.5,en
932842,Piano Lesson Variety,Piano Lesson Variety,Musical Instruments,Intermediate Level,4.0,en
883138,Pop and Jazz Keyboards and Harmony (beginner level),Pop and Jazz Keyboards and Harmony (beginner level),Musical Instruments,Beginner Level,3.0,en
139788,Starting to play the blues on your harmonica in easy steps ,Starting to play the blues on your harmonica in easy steps ,Musical Instruments,Intermediate Level,2.0,en
951608,Learn the Viola - Scales and Fundamentals,Learn the Viola - Scales and Fundamentals,Musical Instruments,Beginner Level,2.5,en
975626,"Learn to Play 'Let It Snow on Piano""","Learn to Play 'Let It Snow on Piano""",Musical Instruments,Intermediate Level,1.0,en
1104492,Instant Harmonica - play the Irish anthem Danny Boy today!,Instant Harmonica - play the Irish anthem Danny Boy today!,Musical Instruments,All Levels,1.0,en
1196538,Piano Building Blocks: Learn Chord Additions & Variations,Piano Building Blocks: Learn Chord Additions & Variations,Musical Instruments,Beginner Level,1.0,en
184324,Advanced Saxophone Studies - Learn to Master the Saxophone!,Advanced Saxophone Studies - Learn to Master the Saxophone!,Musical Instruments,Intermediate Level,4.0,en
139794,Killer Harmonica sounds using the tongue and bending notes ,Killer Harmonica sounds using the tongue and bending notes ,Musical Instruments,Intermediate Level,2.0,en
582390,Instant Harmonica - play When the Saints on harmonica now!,Instant Harmonica - play When the Saints on harmonica now!,Musical Instruments,Beginner Level,1.0,en
132950,Strumming the Guitar - 5 Lessons on Strum Patterns,Strumming the Guitar - 5 Lessons on Strum Patterns,Musical Instruments,Beginner Level,0.6333333333333333,en
845518,Learn Piano Online-Keys to the Keyboard,Learn Piano Online-Keys to the Keyboard,Musical Instruments,Beginner Level,2.0,en
835616,Ukulele Lessons For Beginners - Fast Track Your Learning,Ukulele Lessons For Beginners - Fast Track Your Learning,Musical Instruments,Beginner Level,1.0,en
101504,Blues Guitar Lessons - Ragtime Blues Guitar,Blues Guitar Lessons - Ragtime Blues Guitar,Musical Instruments,Expert Level,2.0,en
594852,Getting Started with Power Chords,Getting Started with Power Chords,Musical Instruments,Beginner Level,1.0,en
806642,Blues Master - Professional Techniques Piano Course,Blues Master - Professional Techniques Piano Course,Musical Instruments,All Levels,1.0,en
809492,Drumming 101: The Essential Elements,Drumming 101: The Essential Elements,Musical Instruments,Beginner Level,1.5,en
785210,Flute Lessons For Beginners,Flute Lessons For Beginners,Musical Instruments,Beginner Level,2.5,en
339382,Guitar for Christmas!,Guitar for Christmas!,Musical Instruments,Beginner Level,0.5333333333333333,en
963664,Learn Piano Online-Nocturnal Piano Solo,Learn Piano Online-Nocturnal Piano Solo,Musical Instruments,Intermediate Level,1.5,en
632234,Guitar Chords and Basic Strumming,Guitar Chords and Basic Strumming,Musical Instruments,Beginner Level,2.5,en
594854,Getting Started on the Acoustic Guitar,Getting Started on the Acoustic Guitar,Musical Instruments,Beginner Level,1.0,en
974704,Learn Piano Online-In the Garden Piano Solo,Learn Piano Online-In the Garden Piano Solo,Musical Instruments,Intermediate Level,1.0,en
545036,Saxophone Essentials: Beginners Course,Saxophone Essentials: Beginners Course,Musical Instruments,Beginner Level,1.5,en
388712,Learn To Play The Guitar In A Day,Learn To Play The Guitar In A Day,Musical Instruments,Beginner Level,1.0,en
383852,88 Logic - The Essential Guide To Learning Piano,88 Logic - The Essential Guide To Learning Piano,Musical Instruments,Beginner Level,0.5333333333333333,en
459946,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,Tuba Solos: Learn how to Perform Three Fun and Unique Pieces,Musical Instruments,Intermediate Level,2.0,en
994050,Instant Harmonica - play Dylan's Like a Rolling Stone now!,Instant Harmonica - play Dylan's Like a Rolling Stone now!,Musical Instruments,All Levels,1.5,en
899702,Advanced Oboe Studies - Become a Master Oboist!​,Advanced Oboe Studies - Become a Master Oboist!​,Musical Instruments,Expert Level,4.0,en
1111562,Instant Harmonica - play 'I just called to say I love you',Instant Harmonica - play 'I just called to say I love you',Musical Instruments,All Levels,1.0,en
320238,Jazz piano improvisation: The girl form Ipanema. Bossa nova,Jazz piano improvisation: The girl form Ipanema. Bossa nova,Musical Instruments,All Levels,0.55,en
818786,Drum Lessons For Beginners,Drum Lessons For Beginners,Musical Instruments,Beginner Level,2.5,en
